"activity_period","activity_type_code","adjusted_activity_type_code","adjusted_passenger_count","boarding_area","geo_region","geo_summary","month","operating_airline","operating_airline_iata_code","passenger_count","price_category_code","published_airline","published_airline_iata_code","terminal","year"
"200704","Enplaned","Enplaned","5094","G","Australia / Oceania","International","April","Air New Zealand","NZ","5094","Other","Air New Zealand","NZ","International","2007"
"200704","Deplaned","Deplaned","6618","B","US","Domestic","April","AirTran Airways","FL","6618","Low Fare","AirTran Airways","FL","Terminal 1","2007"
"200704","Enplaned","Enplaned","6748","B","US","Domestic","April","AirTran Airways","FL","6748","Low Fare","AirTran Airways","FL","Terminal 1","2007"
"200704","Deplaned","Deplaned","42533","B","US","Domestic","April","Alaska Airlines","AS","42533","Other","Alaska Airlines","AS","Terminal 1","2007"
"200704","Enplaned","Enplaned","49366","B","US","Domestic","April","Alaska Airlines","AS","49366","Other","Alaska Airlines","AS","Terminal 1","2007"
"200704","Thru / Transit","Thru / Transit * 2","7358","B","US","Domestic","April","Alaska Airlines","AS","3679","Other","Alaska Airlines","AS","Terminal 1","2007"
"200704","Deplaned","Deplaned","4734","B","Canada","International","April","Alaska Airlines","AS","4734","Other","Alaska Airlines","AS","Terminal 1","2007"
"200704","Enplaned","Enplaned","6553","B","Canada","International","April","Alaska Airlines","AS","6553","Other","Alaska Airlines","AS","Terminal 1","2007"
"200704","Thru / Transit","Thru / Transit * 2","3216","B","Canada","International","April","Alaska Airlines","AS","1608","Other","Alaska Airlines","AS","Terminal 1","2007"
"200704","Deplaned","Deplaned","12227","A","Mexico","International","April","Alaska Airlines","AS","12227","Other","Alaska Airlines","AS","International","2007"
"200704","Enplaned","Enplaned","12725","A","Mexico","International","April","Alaska Airlines","AS","12725","Other","Alaska Airlines","AS","International","2007"
"200704","Thru / Transit","Thru / Transit * 2","3774","A","Mexico","International","April","Alaska Airlines","AS","1887","Other","Alaska Airlines","AS","International","2007"
"200704","Deplaned","Deplaned","6219","G","Asia","International","April","All Nippon Airways","NH","6219","Other","All Nippon Airways","NH","International","2007"
"200704","Enplaned","Enplaned","5441","G","Asia","International","April","All Nippon Airways","NH","5441","Other","All Nippon Airways","NH","International","2007"
"200704","Deplaned","Deplaned","146290","E","US","Domestic","April","American Airlines","AA","146290","Other","American Airlines","AA","Terminal 3","2007"
"200704","Enplaned","Enplaned","146677","E","US","Domestic","April","American Airlines","AA","146677","Other","American Airlines","AA","Terminal 3","2007"
"200704","Deplaned","Deplaned","4589","E","US","Domestic","April","American Eagle Airlines","MQ","4589","Other","American Airlines","AA","Terminal 3","2007"
"200704","Enplaned","Enplaned","3732","E","US","Domestic","April","American Eagle Airlines","MQ","3732","Other","American Airlines","AA","Terminal 3","2007"
"200704","Enplaned","Enplaned","9","Other","US","Domestic","April","Ameriflight","A8","9","Other","Ameriflight","A8","Other","2007"
"200704","Deplaned","Deplaned","4968","A","Asia","International","April","Asiana Airlines","OZ","4968","Other","Asiana Airlines","OZ","International","2007"
"200704","Enplaned","Enplaned","4026","A","Asia","International","April","Asiana Airlines","OZ","4026","Other","Asiana Airlines","OZ","International","2007"
"200704","Deplaned","Deplaned","3167","C","US","Domestic","April","Atlantic Southeast Airlines","EV","3167","Other","Delta Air Lines","DL","Terminal 1","2007"
"200704","Enplaned","Enplaned","3739","C","US","Domestic","April","Atlantic Southeast Airlines","EV","3739","Other","Delta Air Lines","DL","Terminal 1","2007"
"200704","Deplaned","Deplaned","19308","A","Europe","International","April","British Airways","BA","19308","Other","British Airways","BA","International","2007"
"200704","Enplaned","Enplaned","20001","A","Europe","International","April","British Airways","BA","20001","Other","British Airways","BA","International","2007"
"200704","Deplaned","Deplaned","11090","A","Asia","International","April","Cathay Pacific","CX","11090","Other","Cathay Pacific","CX","International","2007"
"200704","Enplaned","Enplaned","9459","A","Asia","International","April","Cathay Pacific","CX","9459","Other","Cathay Pacific","CX","International","2007"
"200704","Deplaned","Deplaned","11521","A","Asia","International","April","China Airlines","CI","11521","Other","China Airlines","CI","International","2007"
"200704","Enplaned","Enplaned","9691","A","Asia","International","April","China Airlines","CI","9691","Other","China Airlines","CI","International","2007"
"200704","Deplaned","Deplaned","65640","C","US","Domestic","April","Delta Air Lines","DL","65640","Other","Delta Air Lines","DL","Terminal 1","2007"
"200704","Enplaned","Enplaned","63800","C","US","Domestic","April","Delta Air Lines","DL","63800","Other","Delta Air Lines","DL","Terminal 1","2007"
"200704","Deplaned","Deplaned","13778","G","Asia","International","April","EVA Airways","BR","13778","Other","EVA Airways","BR","International","2007"
"200704","Enplaned","Enplaned","12107","G","Asia","International","April","EVA Airways","BR","12107","Other","EVA Airways","BR","International","2007"
"200704","Deplaned","Deplaned","25255","C","US","Domestic","April","Frontier Airlines","F9","25255","Low Fare","Frontier Airlines","F9","Terminal 1","2007"
"200704","Enplaned","Enplaned","25576","C","US","Domestic","April","Frontier Airlines","F9","25576","Low Fare","Frontier Airlines","F9","Terminal 1","2007"
"200704","Deplaned","Deplaned","7294","C","US","Domestic","April","Hawaiian Airlines","HA","7294","Other","Hawaiian Airlines","HA","Terminal 1","2007"
"200704","Enplaned","Enplaned","7198","C","US","Domestic","April","Hawaiian Airlines","HA","7198","Other","Hawaiian Airlines","HA","Terminal 1","2007"
"200704","Deplaned","Deplaned","4553","B","US","Domestic","April","Horizon Air ","QX","4553","Other","Alaska Airlines","AS","Terminal 1","2007"
"200704","Enplaned","Enplaned","4723","B","US","Domestic","April","Horizon Air ","QX","4723","Other","Alaska Airlines","AS","Terminal 1","2007"
"200704","Deplaned","Deplaned","8979","A","Asia","International","April","Japan Airlines","JL","8979","Other","Japan Airlines","JL","International","2007"
"200704","Enplaned","Enplaned","6747","A","Asia","International","April","Japan Airlines","JL","6747","Other","Japan Airlines","JL","International","2007"
"200704","Deplaned","Deplaned","11566","A","Europe","International","April","KLM Royal Dutch Airlines","KL","11566","Other","KLM Royal Dutch Airlines","KL","International","2007"
"200704","Enplaned","Enplaned","10882","A","Europe","International","April","KLM Royal Dutch Airlines","KL","10882","Other","KLM Royal Dutch Airlines","KL","International","2007"
"200704","Deplaned","Deplaned","4727","A","Asia","International","April","Korean Air Lines","KE","4727","Other","Korean Air Lines","KE","International","2007"
"200704","Enplaned","Enplaned","3391","A","Asia","International","April","Korean Air Lines","KE","3391","Other","Korean Air Lines","KE","International","2007"
"200704","Deplaned","Deplaned","18051","G","Europe","International","April","Lufthansa German Airlines","LH","18051","Other","Lufthansa German Airlines","LH","International","2007"
"200704","Enplaned","Enplaned","18097","G","Europe","International","April","Lufthansa German Airlines","LH","18097","Other","Lufthansa German Airlines","LH","International","2007"
"200704","Deplaned","Deplaned","1177","B","US","Domestic","April","Mesa Airlines","YV","1177","Other","US Airways","US ","Terminal 1","2007"
"200704","Enplaned","Enplaned","1212","B","US","Domestic","April","Mesa Airlines","YV","1212","Other","US Airways","US ","Terminal 1","2007"
"200704","Deplaned","Deplaned","7270","G","Mexico","International","April","Mexicana Airlines","MX","7270","Other","Mexicana Airlines","MX","International","2007"
"200704","Enplaned","Enplaned","6943","G","Mexico","International","April","Mexicana Airlines","MX","6943","Other","Mexicana Airlines","MX","International","2007"
"200704","Deplaned","Deplaned","3872","E","US","Domestic","April","Midwest Airlines","YX","3872","Other","Midwest Airlines","YX","Terminal 3","2007"
"200704","Enplaned","Enplaned","4074","E","US","Domestic","April","Midwest Airlines","YX","4074","Other","Midwest Airlines","YX","Terminal 3","2007"
"200704","Deplaned","Deplaned","48923","C","US","Domestic","April","Northwest Airlines","NW","48923","Other","Northwest Airlines","NW","Terminal 1","2007"
"200704","Enplaned","Enplaned","49915","C","US","Domestic","April","Northwest Airlines","NW","49915","Other","Northwest Airlines","NW","Terminal 1","2007"
"200704","Deplaned","Deplaned","6820","A","Asia","International","April","Northwest Airlines","NW","6820","Other","Northwest Airlines","NW","International","2007"
"200704","Enplaned","Enplaned","6184","A","Asia","International","April","Northwest Airlines","NW","6184","Other","Northwest Airlines","NW","International","2007"
"200704","Deplaned","Deplaned","13922","A","Asia","International","April","Philippine Airlines","PR","13922","Other","Philippine Airlines","PR","International","2007"
"200704","Enplaned","Enplaned","10969","A","Asia","International","April","Philippine Airlines","PR","10969","Other","Philippine Airlines","PR","International","2007"
"200704","Deplaned","Deplaned","6751","A","Australia / Oceania","International","April","Qantas Airways","QF","6751","Other","Qantas Airways","QF","International","2007"
"200704","Enplaned","Enplaned","5050","A","Australia / Oceania","International","April","Qantas Airways","QF","5050","Other","Qantas Airways","QF","International","2007"
"200704","Deplaned","Deplaned","17515","G","Asia","International","April","Singapore Airlines","SQ","17515","Other","Singapore Airlines","SQ","International","2007"
"200704","Enplaned","Enplaned","14075","G","Asia","International","April","Singapore Airlines","SQ","14075","Other","Singapore Airlines","SQ","International","2007"
"200704","Deplaned","Deplaned","5929","C","US","Domestic","April","SkyWest Airlines","OO","5929","Other","Delta Air Lines","DL","Terminal 1","2007"
"200704","Enplaned","Enplaned","5870","C","US","Domestic","April","SkyWest Airlines","OO","5870","Other","Delta Air Lines","DL","Terminal 1","2007"
"200704","Deplaned","Deplaned","96750","F","US","Domestic","April","SkyWest Airlines","OO","96750","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2007"
"200704","Enplaned","Enplaned","97014","F","US","Domestic","April","SkyWest Airlines","OO","97014","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2007"
"200704","Deplaned","Deplaned","6473","F","Canada","International","April","SkyWest Airlines","OO","6473","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2007"
"200704","Enplaned","Enplaned","7116","F","Canada","International","April","SkyWest Airlines","OO","7116","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2007"
"200704","Deplaned","Deplaned","2985","B","US","Domestic","April","Sun Country Airlines","SY","2985","Low Fare","Sun Country Airlines","SY","Terminal 1","2007"
"200704","Enplaned","Enplaned","3323","B","US","Domestic","April","Sun Country Airlines","SY","3323","Low Fare","Sun Country Airlines","SY","Terminal 1","2007"
"200704","Deplaned","Deplaned","4538","A","Central America","International","April","TACA","TA","4538","Other","TACA","TA","International","2007"
"200704","Enplaned","Enplaned","4202","A","Central America","International","April","TACA","TA","4202","Other","TACA","TA","International","2007"
"200704","Deplaned","Deplaned","43194","B","US","Domestic","April","US Airways","US ","43194","Low Fare","US Airways","US ","Terminal 1","2007"
"200704","Deplaned","Deplaned","27512","B","US","Domestic","April","US Airways","US ","27512","Other","US Airways","US ","Terminal 1","2007"
"200704","Enplaned","Enplaned","42176","B","US","Domestic","April","US Airways","US ","42176","Low Fare","US Airways","US ","Terminal 1","2007"
"200704","Enplaned","Enplaned","28572","B","US","Domestic","April","US Airways","US ","28572","Other","US Airways","US ","Terminal 1","2007"
"200704","Deplaned","Deplaned","51632","B","US","Domestic","April","United Airlines","UA","51632","Other","United Airlines","UA","Terminal 1","2007"
"200704","Enplaned","Enplaned","52019","B","US","Domestic","April","United Airlines","UA","52019","Other","United Airlines","UA","Terminal 1","2007"
"200704","Deplaned","Deplaned","11158","G","US","Domestic","April","United Airlines - Pre 07/01/2013","UA","11158","Other","United Airlines - Pre 07/01/2013","UA","International","2007"
"200704","Enplaned","Enplaned","138","G","US","Domestic","April","United Airlines - Pre 07/01/2013","UA","138","Other","United Airlines - Pre 07/01/2013","UA","International","2007"
"200704","Deplaned","Deplaned","26605","E","US","Domestic","April","United Airlines - Pre 07/01/2013","UA","26605","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2007"
